100724,1,83009,961.8658,155.8331,145.5603,17.9093,53.1088,6.6891,-6.6406,417.8652,26.2649,24.3192,7.0922,9.0859,2.7038,-2.6962,18.3436,2.3089,1.9273,0.96651,95.0848,0.14408,-0.14406,0.296777,0.125806,0.521701,-0.097308,0.423008,0.281275,0.423613,0.112845,1.337555,0.188759,0.538264,-0.311769,0.24318,0.229675,0.225298,0.260881,0.272767,0.170563,0.154807,0.203864,0
100724,2,8813,918.1265,88.2501,88.7673,17.5158,43.4138,5.902,-5.7897,403.6358,11.0208,9.5016,5.8573,3.7534,2.4825,-2.4385,18.1753,1.3968,1.1544,0.79739,88.13,0.13377,-0.13236,0.311391,0.100732,0.501528,-0.089021,0.412217,0.233734,0.41236,0.09525,1.358636,0.151477,0.508094,-0.260207,0.261976,0.191487,0.243431,0.221963,0.289689,0.139064,0.190525,0.168393,0
100787,1,37795,774.629,60.32,60.3478,12.2619,20.8928,5.2327,-5.1651,392.6693,37.5268,37.6127,6.2666,10.6405,2.3373,-2.3058,15.8705,1.4375,1.2088,0.69171,49.2764,0.11825,-0.11855,0.157853,0.303321,0.621336,-0.176192,0.457213,0.60647,0.452642,0.232183,1.136465,0.446312,0.694515,-0.653745,0.075242,0.482438,0.055192,0.520534,0.120207,0.382755,-0.126372,0.441856,0
100787,2,85923,794.6064,70.9464,70.3617,11.6664,23.5599,4.9925,-4.9638,399.6873,12.5859,11.7508,4.6048,3.9687,2.2556,-2.2567,15.884,1.0477,0.8857,0.53603,20.1225,0.10248,-0.10231,0.272827,0.159692,0.525829,-0.099518,0.430182,0.31685,0.429315,0.126825,1.302019,0.238489,0.560233,-0.354535,0.22452,0.261435,0.21187,0.284884,0.250919,0.204503,0.11661,0.238284,0
100787,3,104745,804.0805,96.9458,108.1963,13.0826,24.8564,5.2094,-5.2038,428.8546,26.3125,25.657,7.1846,7.4145,2.7802,-2.762,14.9934,1.3905,1.1832,0.68684,54.869,0.11438,-0.11488,0.316847,0.139297,0.550929,-0.097202,0.454414,0.26783,0.455357,0.118799,1.360173,0.218705,0.577218,-0.330426,0.26445,0.243483,0.249075,0.270835,0.292911,0.185073,0.167804,0.218658,0
100789,1,87157,983.3962,117.806,117.1634,18.2253,46.2371,7.429,-7.3927,418.2061,21.1684,21.0422,3.6185,5.8,2.0743,-2.0912,18.7573,1.4426,1.259,0.67794,77.5418,0.14,-0.13967,0.249518,0.17153,0.587474,-0.164361,0.421584,0.403466,0.422119,0.169504,1.26239,0.261518,0.592516,-0.463179,0.15444,0.34082,0.115537,0.403261,0.208019,0.242318,0.032566,0.295531,0
100789,2,80136,977.9057,114.5,114.7814,18.1309,44.0066,7.2516,-7.2103,410.207,21.8398,21.5998,5.1691,6.1374,2.3428,-2.3474,19.0331,1.5437,1.3167,0.76327,105.0275,0.15162,-0.15119,0.258582,0.155045,0.563192,-0.147857,0.413947,0.370091,0.414526,0.152784,1.277953,0.234716,0.568086,-0.417397,0.173311,0.307133,0.138651,0.362833,0.221346,0.218684,0.063131,0.266602,0
100802,2,53240,887.8214,128.8596,142.793,12.5045,18.384,3.7613,-3.7008,413.0432,35.6477,38.2977,6.6138,3.487,2.2876,-2.2825,17.1343,1.1592,0.97312,0.56775,22.073,0.078477,-0.078306,0.209987,0.228682,0.644088,-0.202091,0.43823,0.492903,0.440912,0.219822,1.192804,0.359931,0.663684,-0.60509,0.091303,0.445349,0.046415,0.51951,0.157247,0.32081,-0.070998,0.388243,1
100837,1,112299,770.3297,118.3376,109.4467,9.802,27.2902,3.9034,-3.871,427.9164,63.0936,62.7109,7.3494,9.7262,2.4825,-2.4709,14.4578,1.5647,1.3116,0.75392,31.1336,0.089475,-0.089833,0.139494,0.374466,0.675855,-0.185923,0.509963,0.681247,0.501603,0.26925,1.106012,0.559726,0.790603,-0.778128,0.051924,0.576477,0.032474,0.615921,0.09891,0.465552,-0.187449,0.526552,0
100837,2,112371,770.0158,118.3067,109.3973,9.9436,27.3209,3.9091,-3.8704,400.5201,19.7322,18.1495,5.5128,3.5587,2.3919,-2.4064,15.3148,1.8303,1.6469,0.56356,31.8873,0.090736,-0.090319,0.290672,0.142676,0.495005,-0.070816,0.430235,0.265794,0.428554,0.102264,1.331033,0.210226,0.538093,-0.295058,0.258051,0.218508,0.25097,0.233004,0.275573,0.176868,0.166793,0.200033,0
100837,3,112376,770.0064,118.3219,109.4134,9.7668,27.2031,3.8843,-3.8529,489.422,103.0737,97.454,8.984,20.3322,2.9442,-2.9304,12.8047,1.4795,1.2688,0.74655,101.4224,0.081378,-0.081703,-0.07751,0.73637,0.953809,-0.348046,0.655757,1.154625,0.630927,0.516162,0.737858,1.171726,1.189737,-1.501969,-0.236773,1.11379,-0.270289,1.183671,-0.151553,0.907335,-0.700883,1.01872,0
100842,1,91687,898.947,101.0265,102.6001,16.6655,38.1394,6.1706,-6.1507,407.4976,37.5225,36.4148,6.1549,7.5172,2.2817,-2.2834,17.682,1.5521,1.091,1.0117,115.6204,0.13739,-0.13753,0.161077,0.27414,0.647016,-0.213114,0.434569,0.615086,0.434905,0.245506,1.135502,0.410069,0.684447,-0.67771,0.043211,0.49902,0.004313,0.565495,0.107976,0.371356,-0.149116,0.44363,0
100842,3,13976,821.0139,81.0914,89.1865,14.2466,31.1269,5.2024,-5.0044,357.9197,19.9746,20.6454,6.3643,4.4186,2.3485,-2.2561,18.3581,1.5186,1.0632,1.0256,76.3716,0.13887,-0.13859,0.277901,0.097861,0.433631,-0.061557,0.372888,0.207514,0.373821,0.077899,1.313324,0.143479,0.454035,-0.217314,0.248291,0.1602,0.240551,0.174547,0.264501,0.125276,0.182018,0.146139,0
100848,1,17325,873.802,84.4292,85.2439,12.3959,26.2898,4.4616,-4.4413,477.9258,22.1773,21.3945,6.601,7.252,2.849,-2.798,14.6073,0.97339,0.72013,0.62027,86.194,0.089759,-0.089762,0.280418,0.226044,0.677933,-0.173401,0.50559,0.41283,0.505593,0.19922,1.292659,0.366766,0.707207,-0.547681,0.189037,0.403233,0.159427,0.454262,0.239704,0.302273,0.03069,0.360855,0
100848,3,12467,1019.8255,453.1948,660.2487,20.0533,23.0018,7.2179,-7.1922,524.1768,120.8464,159.349,9.5467,6.0904,3.5475,-3.4718,15.1363,2.6249,2.4057,1.161,57.1881,0.10482,-0.1046,0.304567,0.216703,0.917416,-0.366223,0.52392,0.454214,0.536043,0.310666,1.237323,0.460047,0.881926,-0.929215,0.012886,0.669891,-0.161944,0.936208,0.180003,0.396914,-0.119597,0.494167,0
100889,1,27399,874.697,73.7806,69.136,13.5478,20.0285,4.9723,-5.0019,408.6069,27.4802,25.4506,7.2434,6.1364,2.4079,-2.4153,17.1493,1.2795,0.88825,0.81248,81.3027,0.12163,-0.12226,0.206204,0.231121,0.587483,-0.155725,0.435401,0.486151,0.434503,0.19106,1.204828,0.343086,0.630032,-0.53045,0.127906,0.390905,0.105621,0.43111,0.170903,0.300907,-0.030713,0.353994,0
100889,2,26785,910.5146,58.2521,57.0599,14.022,17.5065,4.9415,-4.9568,389.0626,19.1658,18.0649,6.1474,5.2162,2.302,-2.3072,18.7357,1.0427,0.67084,0.76819,62.1462,0.11778,-0.11809,0.245627,0.157493,0.529984,-0.128069,0.402166,0.363077,0.402556,0.142682,1.262901,0.233839,0.546281,-0.390523,0.176879,0.287421,0.153428,0.326875,0.215164,0.21298,0.065788,0.255871,0
100889,3,22419,860.0398,116.5505,108.5521,15.0724,27.0434,5.7866,-5.7324,388.5256,18.2709,17.1462,5.0762,5.4975,2.1806,-2.1861,17.6447,1.7685,1.4313,0.84664,57.1913,0.11628,-0.11596,0.273203,0.133984,0.487312,-0.083549,0.405767,0.281399,0.405446,0.106868,1.306254,0.196111,0.515863,-0.299397,0.232277,0.22087,0.22138,0.24135,0.254625,0.17227,0.141715,0.20072,0
100911,1,84584,1021.4601,119.7314,115.5922,17.6151,39.2137,6.1754,-6.1661,474.7382,15.6182,14.3092,5.961,4.595,2.5313,-2.5245,17.1842,1.6658,1.4433,0.73025,65.5182,0.11591,-0.11621,0.373633,0.098988,0.571616,-0.097689,0.472999,0.210847,0.47327,0.099015,1.445987,0.158413,0.572688,-0.270254,0.317091,0.198848,0.293233,0.236836,0.349084,0.140528,0.246774,0.171818,0
100911,2,19196,906.526,72.5556,70.679,16.3796,37.9368,5.6656,-5.6775,453.4205,14.2872,12.7828,6.6888,4.5252,2.6086,-2.6033,15.9933,1.1582,0.79146,0.79742,38.6237,0.11156,-0.11165,0.376074,0.085338,0.529843,-0.068952,0.461118,0.172219,0.46116,0.076947,1.452895,0.133449,0.538659,-0.210599,0.339449,0.155,0.327006,0.176041,0.359871,0.115082,0.279305,0.138155,0
100911,3,44655,1025.907,121.4779,117.3741,17.8362,35.8387,6.1341,-6.1257,477.0848,34.5331,32.1279,7.5008,4.6793,2.6483,-2.6589,17.1977,1.5337,1.2585,0.77156,92.0722,0.11649,-0.11637,0.291798,0.180637,0.657667,-0.182815,0.47216,0.399778,0.473625,0.182929,1.318743,0.286207,0.657309,-0.499306,0.185095,0.367364,0.138811,0.440458,0.245615,0.258015,0.056918,0.316111,0
100914,1,79652,1022.2232,89.9547,86.0862,18.0436,33.6653,5.5346,-5.4504,451.7252,15.1897,14.2381,5.2365,5.1187,2.4101,-2.4096,18.081,1.1696,0.9296,0.64574,71.8233,0.11112,-0.11082,0.29947,0.148915,0.593116,-0.143557,0.448707,0.327451,0.448962,0.14743,1.332115,0.233842,0.596992,-0.402412,0.216389,0.296107,0.182292,0.350526,0.263245,0.210377,0.1106,0.256778,0
100914,2,80468,1021.7333,89.9772,86.1035,18.052,33.3201,5.5027,-5.4584,450.4142,14.5541,13.8549,4.5929,4.4167,2.2507,-2.2511,18.1235,1.1686,0.95275,0.626,71.1477,0.10887,-0.10865,0.300779,0.146423,0.590281,-0.141937,0.447527,0.323745,0.447762,0.145352,1.334462,0.22963,0.5937,-0.396726,0.218477,0.291921,0.184488,0.346057,0.264918,0.207126,0.114476,0.252928,0
100914,3,11074,1038.4695,151.6016,193.5128,19.9924,23.4123,7.1468,-7.1751,477.7346,39.2545,42.5808,8.9868,5.8284,2.9399,-2.8858,17.3907,1.708,1.0921,1.1128,90.7705,0.12989,-0.13087,0.430893,0.045038,0.526127,-0.049925,0.475023,0.07926,0.475981,0.050323,1.525576,0.084748,0.527968,-0.1414,0.394758,0.103387,0.379641,0.126598,0.414545,0.069627,0.363384,0.085466,0
100939,1,83347,1038.1054,109.0364,105.4278,15.8321,43.8899,5.8859,-5.8578,417.59,16.33,15.9051,4.3518,5.1411,2.2439,-2.2453,19.8526,1.5454,1.3067,0.71705,69.2251,0.11937,-0.11953,0.284535,0.128176,0.54119,-0.127018,0.413154,0.306444,0.413427,0.128592,1.315839,0.195232,0.542508,-0.350882,0.210659,0.258169,0.179568,0.30757,0.252427,0.182256,0.119553,0.222961,0
100939,2,77777,1027.0261,103.1596,99.4711,15.7443,41.6588,5.8613,-5.8175,432.5734,22.3572,22.5568,5.5586,6.2341,2.4697,-2.4461,18.9906,1.6039,1.302,0.78043,54.7725,0.12319,-0.12354,0.308742,0.120578,0.54985,-0.119351,0.429334,0.282292,0.4299,0.120791,1.351604,0.185013,0.551114,-0.329502,0.239484,0.242439,0.210302,0.288739,0.278661,0.17126,0.153815,0.209488,0
100939,3,78442,1038.305,105.3812,101.7033,15.9631,45.5528,5.8048,-5.7823,454.2495,26.0835,24.6188,7.3412,8.1178,2.8867,-2.8751,18.3089,1.8257,1.6617,0.78426,93.4946,0.12337,-0.12334,0.364653,0.086294,0.543132,-0.091438,0.45057,0.19564,0.451299,0.08942,1.433778,0.136524,0.541032,-0.243921,0.310353,0.179457,0.285805,0.217562,0.341259,0.124644,0.249245,0.153332,0
100943,1,44612,950.907,94.6296,73.4366,17.4081,20.1318,7.1477,-7.1716,407.3345,27.1236,22.7669,6.001,2.6841,2.5585,-2.5267,18.6491,1.4338,1.033,0.77319,41.7715,0.14797,-0.1487,0.273392,0.140883,0.47843,-0.066607,0.414285,0.351889,0.413236,0.105206,1.322682,0.190022,0.527737,-0.310357,0.232397,0.230723,0.22214,0.251039,0.253837,0.181686,0.142085,0.206229,0
100943,3,6336,721.2015,296.4899,275.4131,19.7384,49.1163,5.3955,-5.6213,347.5,79.0256,80.2938,9.3654,53.2437,2.1479,-2.2031,16.0092,4.0068,3.6782,1.6865,264,0.11233,-0.11445,0.190396,0.216731,0.50308,-0.095195,0.403704,0.431582,0.407867,0.14872,1.196626,0.308157,0.570769,-0.44291,0.148743,0.329874,0.139609,0.35245,0.171036,0.268314,0.015906,0.297491,0
100946,1,70942,947.3746,69.5275,67.7804,18.0167,22.9215,6.3103,-6.2823,461.7604,11.7666,10.7688,4.2311,3.2953,2.2435,-2.2639,16.4015,0.94396,0.66707,0.63337,25.8065,0.11263,-0.11236,0.337057,0.131632,0.58538,-0.116672,0.468607,0.268844,0.468726,0.124477,1.388677,0.209315,0.593676,-0.339621,0.272455,0.249914,0.248282,0.289483,0.3087,0.181557,0.17904,0.219962,0
100946,2,88404,952.1313,69.6092,68.1202,17.8518,23.8286,6.2363,-6.1931,418.0584,20.3257,20.5204,4.4156,4.2925,2.2543,-2.2744,18.2294,1.1669,0.84214,0.7539,71.0643,0.12175,-0.12132,0.266846,0.158815,0.570583,-0.144654,0.425323,0.359657,0.425828,0.15227,1.288104,0.242847,0.578629,-0.415331,0.185806,0.305618,0.1545,0.356377,0.231375,0.220544,0.073046,0.26784,0
100946,3,24231,942.5376,123.1733,102.3558,20.4192,25.3197,7.2681,-7.2978,405.6132,32.5698,30.318,6.4611,6.4945,2.3669,-2.3742,18.5615,1.9891,1.4628,0.98192,66.7521,0.14161,-0.14153,0.263779,0.150083,0.501879,-0.089345,0.413636,0.360628,0.413439,0.12228,1.301359,0.211264,0.541829,-0.348555,0.211086,0.257877,0.196267,0.285205,0.239239,0.198033,0.109937,0.230624,0
100947,1,97216,873.019,85.9668,82.9923,17.4605,36.9362,7.2129,-7.1329,433.1519,14.5044,13.6386,4.6081,4.6105,2.3454,-2.3714,16.0989,1.1994,0.99968,0.61785,31.2692,0.1259,-0.12489,0.306935,0.144578,0.552929,-0.103665,0.450636,0.286518,0.450428,0.123327,1.347979,0.222559,0.575914,-0.340697,0.253495,0.25095,0.23731,0.279519,0.282963,0.190721,0.153173,0.226009,0
100947,2,2024,647.4341,104.1035,104.1333,17.6105,202.4,5.6503,-5.6491,365.4924,28.5497,27.5746,7.7411,119.0588,1.7124,-1.7354,14.0934,1.2986,0.51421,1.2169,337.3333,0.094153,-0.094844,0.235958,0.194167,0.491592,-0.082722,0.420588,0.34727,0.418228,0.127664,1.254422,0.280889,0.559387,-0.376465,0.201611,0.279651,0.195419,0.293067,0.219958,0.233172,0.083496,0.257206,0
100947,3,65063,892.0049,90.6957,87.1944,18.018,35.3219,7.3185,-7.2674,419.5005,15.7868,14.4404,6.0625,5.1263,2.6119,-2.5972,16.9871,1.355,1.0993,0.72327,69.7353,0.15442,-0.15474,0.299532,0.134512,0.530528,-0.098104,0.433327,0.278549,0.433272,0.115749,1.339419,0.204032,0.550887,-0.319422,0.248614,0.23526,0.232914,0.262845,0.276723,0.17813,0.155029,0.211489,0
100949,3,9934,1033.2993,114.201,128.0164,15.2009,29.132,6.4724,-6.3798,524.295,17.6097,16.2242,5.954,5.6733,2.7346,-2.7466,15.7458,1.4086,0.82189,0.68571,25.9373,0.1031,-0.10202,0.378709,0.141465,0.678748,-0.157815,0.520224,0.287918,0.52051,0.151006,1.443219,0.239337,0.672619,-0.413484,0.281691,0.304069,0.235656,0.374302,0.336911,0.208102,0.18221,0.256786,0
101004,1,81497,967.0228,80.2917,77.8526,10.5508,18.0064,3.9845,-4.014,433.5853,13.2812,11.4483,6.6668,3.5973,2.6324,-2.6243,17.8349,1.2835,1.1047,0.56447,34.9173,0.10504,-0.10556,0.343277,0.093361,0.517972,-0.081087,0.436627,0.204385,0.436777,0.08747,1.40425,0.143352,0.524665,-0.238905,0.298692,0.175815,0.28233,0.202874,0.323666,0.12826,0.232488,0.155089,0
101004,2,61966,970.3165,84.4623,81.4606,11.1826,20.7591,4.2486,-4.2849,430.3896,15.4143,14.1383,6.4265,3.9681,2.5731,-2.5623,18.0335,1.4092,1.1673,0.65651,51.7678,0.10535,-0.10603,0.347904,0.084978,0.507011,-0.07385,0.432813,0.187866,0.433037,0.079677,1.41189,0.129962,0.513116,-0.217682,0.307216,0.160199,0.292259,0.184934,0.330002,0.116818,0.246962,0.141255,0
101004,3,29734,977.618,92.4868,89.9631,11.9548,33.8656,4.0474,-4.0676,450.4425,17.3297,15.7958,7.8124,4.8301,2.7822,-2.7559,17.3668,1.5504,1.3209,0.74072,54.7587,0.10958,-0.11011,0.379599,0.072424,0.518811,-0.066307,0.451991,0.158247,0.452273,0.069664,1.459169,0.112531,0.522195,-0.190082,0.342411,0.139874,0.327939,0.163403,0.363336,0.100765,0.290962,0.122425,0
101037,1,85537,898.1888,59.8901,58.378,11.0673,20.3805,3.6543,-3.6308,436.6172,35.4061,35.2399,7.3914,6.6118,2.3715,-2.3741,16.5276,1.3284,1.1086,0.67414,56.4228,0.098466,-0.098287,0.215499,0.246156,0.656094,-0.196365,0.460349,0.513932,0.460721,0.220616,1.207416,0.37964,0.683135,-0.604334,0.11146,0.444817,0.076522,0.504086,0.169404,0.331118,-0.061745,0.396972,0
101037,2,82457,903.8547,64.7876,63.7596,11.7102,22.2917,3.8272,-3.7812,409.2136,10.113,8.9346,4.8653,3.4384,2.2467,-2.2607,17.6574,0.98695,0.8125,0.5325,43.5129,0.095547,-0.095152,0.292534,0.129078,0.52517,-0.104355,0.421341,0.286011,0.421236,0.11651,1.330284,0.194066,0.538635,-0.319015,0.236865,0.234803,0.217891,0.266848,0.267893,0.174225,0.145918,0.209158,0
101042,1,81348,1059.3631,83.3518,76.4491,23.0068,26.6802,5.6749,-5.6456,462.4864,13.7572,12.1556,6.2163,4.0957,2.4308,-2.4247,18.3267,1.361,1.0144,0.78452,83.093,0.11561,-0.11531,0.382638,0.075371,0.533894,-0.07524,0.458021,0.168141,0.458309,0.075858,1.46274,0.118396,0.534441,-0.206973,0.338693,0.152288,0.319967,0.18185,0.363565,0.107314,0.285201,0.131365,0
101042,2,78247,1058.1481,84.6309,77.7637,22.9981,26.4706,5.6618,-5.6299,499.386,35.0444,34.8727,8.7295,9.3878,2.7697,-2.7544,17.0351,1.8142,1.4857,0.90279,150.7649,0.11745,-0.11743,0.533845,-0.032564,0.473294,0.027455,0.499652,-0.054227,0.501022,-0.030392,1.708338,-0.056329,0.470401,0.083264,0.549166,-0.061284,0.554463,-0.070324,0.540664,-0.044822,0.572347,-0.054091,0
101042,3,56013,1075.3993,77.1377,70.2652,23.7001,25.3109,5.9486,-5.9137,461.0553,12.4958,10.8448,5.7423,3.37,2.4587,-2.4578,18.6473,1.0615,0.74216,0.70984,66.6821,0.11924,-0.11909,0.321504,0.12976,0.589551,-0.137608,0.451314,0.296789,0.451554,0.134396,1.366219,0.204239,0.58641,-0.36661,0.239701,0.269724,0.202552,0.32716,0.286275,0.187338,0.147963,0.230442,0
101044,1,98103,881.7515,123.0832,119.4902,16.1772,45.993,6.2086,-6.1321,440.981,21.3113,20.4124,5.3833,6.9048,2.3406,-2.36,15.9477,1.7144,1.4898,0.74528,53.6668,0.1146,-0.11411,0.316638,0.141018,0.555776,-0.099338,0.457152,0.275558,0.457163,0.119866,1.362164,0.218223,0.579597,-0.332486,0.264847,0.245031,0.249165,0.273055,0.293324,0.186267,0.167285,0.220266,0
101044,3,31277,892.5423,149.6343,168.111,17.9486,38.2827,6.8303,-6.7666,432.4482,53.3304,53.5262,7.5696,12.0342,2.6657,-2.6653,16.5089,1.6134,1.1858,0.94908,47.175,0.1248,-0.12453,0.170977,0.293079,0.721316,-0.252638,0.465596,0.655628,0.467371,0.281073,1.135827,0.456659,0.753804,-0.777846,0.018112,0.57233,-0.036215,0.663125,0.101415,0.413826,-0.190572,0.498971,0
101046,1,100431,860.9009,69.643,66.7691,13.6854,22.0534,5.1757,-5.1455,432.4025,19.6676,20.3295,4.8924,3.3326,2.3572,-2.35,15.9304,1.1253,1.0141,0.43084,28.7438,0.099575,-0.099577,0.310964,0.141061,0.546692,-0.097785,0.450008,0.267376,0.450434,0.117977,1.352108,0.219715,0.570708,-0.326403,0.261807,0.240437,0.247511,0.265982,0.288889,0.184302,0.164496,0.217535,1
101046,2,53654,878.0811,59.3677,55.9589,13.4562,14.3498,5.0022,-4.9756,465.9397,16.3995,15.2334,5.394,3.9081,2.4818,-2.4804,15.0654,0.6723,0.52914,0.39539,32.8964,0.098352,-0.098204,0.250994,0.244818,0.669264,-0.177777,0.494422,0.453663,0.493605,0.20932,1.252436,0.388719,0.706032,-0.576785,0.160289,0.424718,0.132677,0.473169,0.21045,0.322652,-0.009857,0.382865,1
101046,3,100400,860.9875,69.6745,66.7864,13.7247,21.8927,5.1719,-5.1432,479.6594,18.9106,18.0925,4.9297,4.9468,2.351,-2.3424,14.3409,0.70622,0.58844,0.37157,43.8619,0.090766,-0.090676,0.254922,0.261025,0.697422,-0.186334,0.514762,0.4676,0.513488,0.221481,1.254426,0.419737,0.738658,-0.611292,0.16021,0.4502,0.131811,0.500378,0.212512,0.343046,-0.020729,0.406288,1
101059,1,79064,645.1354,73.6342,82.3444,9.9698,18.2765,4.2528,-4.1238,458.6138,37.6608,35.8634,7.5137,8.782,3.3839,-3.3023,11.2603,0.95137,0.91993,0.28928,18.4255,0.053666,-0.053057,0.272424,0.288666,0.681347,-0.142228,0.561513,0.464409,0.55143,0.209235,1.288776,0.45615,0.777628,-0.606718,0.201755,0.449492,0.186334,0.480552,0.239093,0.362139,0.015834,0.409747,0
101059,3,103862,666.6676,89.4796,94.2291,10.2649,23.0651,4.4806,-4.3748,470.1121,48.9926,44.1322,7.911,13.4589,3.3713,-3.3314,11.3559,1.0836,1.046,0.39227,29.323,0.063256,-0.062884,0.22103,0.373643,0.714477,-0.160257,0.602687,0.616427,0.576509,0.257385,1.213712,0.582541,0.861814,-0.760349,0.139272,0.564713,0.12265,0.598859,0.182307,0.461348,-0.094241,0.51484,0
