770.01,118.32,109.41,9.7668,27.203,3.8843,-3.8529,489.42,103.07,97.454,8.984,20.332,2.9442,-2.9304,12.805,1.4795,1.2688,0.74655,101.42,0.081378,-0.081703,-0.07751,0.73637,0.95381,-0.34805,0.65576,1.1546,0.63093,0.51616,0.73786,1.1717,1.1897,-1.502,-0.23677,1.1138,-0.27029,1.1837,-0.15155,0.90734,-0.70088,1.0187,0
898.95,101.03,102.6,16.666,38.139,6.1706,-6.1507,407.5,37.523,36.415,6.1549,7.5172,2.2817,-2.2834,17.682,1.5521,1.091,1.0117,115.62,0.13739,-0.13753,0.16108,0.27414,0.64702,-0.21311,0.43457,0.61509,0.4349,0.24551,1.1355,0.41007,0.68445,-0.67771,0.043211,0.49902,0.004313,0.56549,0.10798,0.37136,-0.14912,0.44363,0
821.01,81.091,89.186,14.247,31.127,5.2024,-5.0044,357.92,19.975,20.645,6.3643,4.4186,2.3485,-2.2561,18.358,1.5186,1.0632,1.0256,76.372,0.13887,-0.13859,0.2779,0.097861,0.43363,-0.061557,0.37289,0.20751,0.37382,0.077899,1.3133,0.14348,0.45404,-0.21731,0.24829,0.1602,0.24055,0.17455,0.2645,0.12528,0.18202,0.14614,0
873.8,84.429,85.244,12.396,26.29,4.4616,-4.4413,477.93,22.177,21.395,6.601,7.252,2.849,-2.798,14.607,0.97339,0.72013,0.62027,86.194,0.089759,-0.089762,0.28042,0.22604,0.67793,-0.1734,0.50559,0.41283,0.50559,0.19922,1.2927,0.36677,0.70721,-0.54768,0.18904,0.40323,0.15943,0.45426,0.2397,0.30227,0.03069,0.36085,0
1019.8,453.19,660.25,20.053,23.002,7.2179,-7.1922,524.18,120.85,159.35,9.5467,6.0904,3.5475,-3.4718,15.136,2.6249,2.4057,1.161,57.188,0.10482,-0.1046,0.30457,0.2167,0.91742,-0.36622,0.52392,0.45421,0.53604,0.31067,1.2373,0.46005,0.88193,-0.92922,0.012886,0.66989,-0.16194,0.93621,0.18,0.39691,-0.1196,0.49417,0
874.7,73.781,69.136,13.548,20.029,4.9723,-5.0019,408.61,27.48,25.451,7.2434,6.1364,2.4079,-2.4153,17.149,1.2795,0.88825,0.81248,81.303,0.12163,-0.12226,0.2062,0.23112,0.58748,-0.15573,0.4354,0.48615,0.4345,0.19106,1.2048,0.34309,0.63003,-0.53045,0.12791,0.39091,0.10562,0.43111,0.1709,0.30091,-0.030713,0.35399,0
910.51,58.252,57.06,14.022,17.506,4.9415,-4.9568,389.06,19.166,18.065,6.1474,5.2162,2.302,-2.3072,18.736,1.0427,0.67084,0.76819,62.146,0.11778,-0.11809,0.24563,0.15749,0.52998,-0.12807,0.40217,0.36308,0.40256,0.14268,1.2629,0.23384,0.54628,-0.39052,0.17688,0.28742,0.15343,0.32688,0.21516,0.21298,0.065788,0.25587,0
860.04,116.55,108.55,15.072,27.043,5.7866,-5.7324,388.53,18.271,17.146,5.0762,5.4975,2.1806,-2.1861,17.645,1.7685,1.4313,0.84664,57.191,0.11628,-0.11596,0.2732,0.13398,0.48731,-0.083549,0.40577,0.2814,0.40545,0.10687,1.3063,0.19611,0.51586,-0.2994,0.23228,0.22087,0.22138,0.24135,0.25462,0.17227,0.14172,0.20072,0
1021.5,119.73,115.59,17.615,39.214,6.1754,-6.1661,474.74,15.618,14.309,5.961,4.595,2.5313,-2.5245,17.184,1.6658,1.4433,0.73025,65.518,0.11591,-0.11621,0.37363,0.098988,0.57162,-0.097689,0.473,0.21085,0.47327,0.099015,1.446,0.15841,0.57269,-0.27025,0.31709,0.19885,0.29323,0.23684,0.34908,0.14053,0.24677,0.17182,0
906.53,72.556,70.679,16.38,37.937,5.6656,-5.6775,453.42,14.287,12.783,6.6888,4.5252,2.6086,-2.6033,15.993,1.1582,0.79146,0.79742,38.624,0.11156,-0.11165,0.37607,0.085338,0.52984,-0.068952,0.46112,0.17222,0.46116,0.076947,1.4529,0.13345,0.53866,-0.2106,0.33945,0.155,0.32701,0.17604,0.35987,0.11508,0.27931,0.13816,0
1025.9,121.48,117.37,17.836,35.839,6.1341,-6.1257,477.08,34.533,32.128,7.5008,4.6793,2.6483,-2.6589,17.198,1.5337,1.2585,0.77156,92.072,0.11649,-0.11637,0.2918,0.18064,0.65767,-0.18282,0.47216,0.39978,0.47363,0.18293,1.3187,0.28621,0.65731,-0.49931,0.1851,0.36736,0.13881,0.44046,0.24562,0.25801,0.056918,0.31611,0
1022.2,89.955,86.086,18.044,33.665,5.5346,-5.4504,451.73,15.19,14.238,5.2365,5.1187,2.4101,-2.4096,18.081,1.1696,0.9296,0.64574,71.823,0.11112,-0.11082,0.29947,0.14891,0.59312,-0.14356,0.44871,0.32745,0.44896,0.14743,1.3321,0.23384,0.59699,-0.40241,0.21639,0.29611,0.18229,0.35053,0.26325,0.21038,0.1106,0.25678,0
1021.7,89.977,86.103,18.052,33.32,5.5027,-5.4584,450.41,14.554,13.855,4.5929,4.4167,2.2507,-2.2511,18.124,1.1686,0.95275,0.626,71.148,0.10887,-0.10865,0.30078,0.14642,0.59028,-0.14194,0.44753,0.32375,0.44776,0.14535,1.3345,0.22963,0.5937,-0.39673,0.21848,0.29192,0.18449,0.34606,0.26492,0.20713,0.11448,0.25293,0
1038.5,151.6,193.51,19.992,23.412,7.1468,-7.1751,477.73,39.255,42.581,8.9868,5.8284,2.9399,-2.8858,17.391,1.708,1.0921,1.1128,90.77,0.12989,-0.13087,0.43089,0.045038,0.52613,-0.049925,0.47502,0.07926,0.47598,0.050323,1.5256,0.084748,0.52797,-0.1414,0.39476,0.10339,0.37964,0.1266,0.41455,0.069627,0.36338,0.085466,0
1038.1,109.04,105.43,15.832,43.89,5.8859,-5.8578,417.59,16.33,15.905,4.3518,5.1411,2.2439,-2.2453,19.853,1.5454,1.3067,0.71705,69.225,0.11937,-0.11953,0.28453,0.12818,0.54119,-0.12702,0.41315,0.30644,0.41343,0.12859,1.3158,0.19523,0.54251,-0.35088,0.21066,0.25817,0.17957,0.30757,0.25243,0.18226,0.11955,0.22296,0
1027,103.16,99.471,15.744,41.659,5.8613,-5.8175,432.57,22.357,22.557,5.5586,6.2341,2.4697,-2.4461,18.991,1.6039,1.302,0.78043,54.773,0.12319,-0.12354,0.30874,0.12058,0.54985,-0.11935,0.42933,0.28229,0.4299,0.12079,1.3516,0.18501,0.55111,-0.3295,0.23948,0.24244,0.2103,0.28874,0.27866,0.17126,0.15382,0.20949,0
1038.3,105.38,101.7,15.963,45.553,5.8048,-5.7823,454.25,26.084,24.619,7.3412,8.1178,2.8867,-2.8751,18.309,1.8257,1.6617,0.78426,93.495,0.12337,-0.12334,0.36465,0.086294,0.54313,-0.091438,0.45057,0.19564,0.4513,0.08942,1.4338,0.13652,0.54103,-0.24392,0.31035,0.17946,0.2858,0.21756,0.34126,0.12464,0.24924,0.15333,0
950.91,94.63,73.437,17.408,20.132,7.1477,-7.1716,407.33,27.124,22.767,6.001,2.6841,2.5585,-2.5267,18.649,1.4338,1.033,0.77319,41.772,0.14797,-0.1487,0.27339,0.14088,0.47843,-0.066607,0.41429,0.35189,0.41324,0.10521,1.3227,0.19002,0.52774,-0.31036,0.2324,0.23072,0.22214,0.25104,0.25384,0.18169,0.14208,0.20623,0
721.2,296.49,275.41,19.738,49.116,5.3955,-5.6213,347.5,79.026,80.294,9.3654,53.244,2.1479,-2.2031,16.009,4.0068,3.6782,1.6865,264,0.11233,-0.11445,0.1904,0.21673,0.50308,-0.095195,0.4037,0.43158,0.40787,0.14872,1.1966,0.30816,0.57077,-0.44291,0.14874,0.32987,0.13961,0.35245,0.17104,0.26831,0.015906,0.29749,0
947.37,69.528,67.78,18.017,22.922,6.3103,-6.2823,461.76,11.767,10.769,4.2311,3.2953,2.2435,-2.2639,16.401,0.94396,0.66707,0.63337,25.807,0.11263,-0.11236,0.33706,0.13163,0.58538,-0.11667,0.46861,0.26884,0.46873,0.12448,1.3887,0.20932,0.59368,-0.33962,0.27246,0.24991,0.24828,0.28948,0.3087,0.18156,0.17904,0.21996,0
952.13,69.609,68.12,17.852,23.829,6.2363,-6.1931,418.06,20.326,20.52,4.4156,4.2925,2.2543,-2.2744,18.229,1.1669,0.84214,0.7539,71.064,0.12175,-0.12132,0.26685,0.15882,0.57058,-0.14465,0.42532,0.35966,0.42583,0.15227,1.2881,0.24285,0.57863,-0.41533,0.18581,0.30562,0.1545,0.35638,0.23138,0.22054,0.073046,0.26784,0
942.54,123.17,102.36,20.419,25.32,7.2681,-7.2978,405.61,32.57,30.318,6.4611,6.4945,2.3669,-2.3742,18.561,1.9891,1.4628,0.98192,66.752,0.14161,-0.14153,0.26378,0.15008,0.50188,-0.089345,0.41364,0.36063,0.41344,0.12228,1.3014,0.21126,0.54183,-0.34856,0.21109,0.25788,0.19627,0.2852,0.23924,0.19803,0.10994,0.23062,0
873.02,85.967,82.992,17.461,36.936,7.2129,-7.1329,433.15,14.504,13.639,4.6081,4.6105,2.3454,-2.3714,16.099,1.1994,0.99968,0.61785,31.269,0.1259,-0.12489,0.30694,0.14458,0.55293,-0.10366,0.45064,0.28652,0.45043,0.12333,1.348,0.22256,0.57591,-0.3407,0.2535,0.25095,0.23731,0.27952,0.28296,0.19072,0.15317,0.22601,0
647.43,104.1,104.13,17.61,202.4,5.6503,-5.6491,365.49,28.55,27.575,7.7411,119.06,1.7124,-1.7354,14.093,1.2986,0.51421,1.2169,337.33,0.094153,-0.094844,0.23596,0.19417,0.49159,-0.082722,0.42059,0.34727,0.41823,0.12766,1.2544,0.28089,0.55939,-0.37646,0.20161,0.27965,0.19542,0.29307,0.21996,0.23317,0.083496,0.25721,0
1033.3,114.2,128.02,15.201,29.132,6.4724,-6.3798,524.29,17.61,16.224,5.954,5.6733,2.7346,-2.7466,15.746,1.4086,0.82189,0.68571,25.937,0.1031,-0.10202,0.37871,0.14147,0.67875,-0.15782,0.52022,0.28792,0.52051,0.15101,1.4432,0.23934,0.67262,-0.41348,0.28169,0.30407,0.23566,0.3743,0.33691,0.2081,0.18221,0.25679,0
967.02,80.292,77.853,10.551,18.006,3.9845,-4.014,433.59,13.281,11.448,6.6668,3.5973,2.6324,-2.6243,17.835,1.2835,1.1047,0.56447,34.917,0.10504,-0.10556,0.34328,0.093361,0.51797,-0.081087,0.43663,0.20439,0.43678,0.08747,1.4043,0.14335,0.52467,-0.23891,0.29869,0.17582,0.28233,0.20287,0.32367,0.12826,0.23249,0.15509,0
970.32,84.462,81.461,11.183,20.759,4.2486,-4.2849,430.39,15.414,14.138,6.4265,3.9681,2.5731,-2.5623,18.034,1.4092,1.1673,0.65651,51.768,0.10535,-0.10603,0.3479,0.084978,0.50701,-0.07385,0.43281,0.18787,0.43304,0.079677,1.4119,0.12996,0.51312,-0.21768,0.30722,0.1602,0.29226,0.18493,0.33,0.11682,0.24696,0.14125,0
977.62,92.487,89.963,11.955,33.866,4.0474,-4.0676,450.44,17.33,15.796,7.8124,4.8301,2.7822,-2.7559,17.367,1.5504,1.3209,0.74072,54.759,0.10958,-0.11011,0.3796,0.072424,0.51881,-0.066307,0.45199,0.15825,0.45227,0.069664,1.4592,0.11253,0.52219,-0.19008,0.34241,0.13987,0.32794,0.1634,0.36334,0.10076,0.29096,0.12243,0
898.19,59.89,58.378,11.067,20.381,3.6543,-3.6308,436.62,35.406,35.24,7.3914,6.6118,2.3715,-2.3741,16.528,1.3284,1.1086,0.67414,56.423,0.098466,-0.098287,0.2155,0.24616,0.65609,-0.19637,0.46035,0.51393,0.46072,0.22062,1.2074,0.37964,0.68314,-0.60433,0.11146,0.44482,0.076522,0.50409,0.1694,0.33112,-0.061745,0.39697,0
903.85,64.788,63.76,11.71,22.292,3.8272,-3.7812,409.21,10.113,8.9346,4.8653,3.4384,2.2467,-2.2607,17.657,0.98695,0.8125,0.5325,43.513,0.095547,-0.095152,0.29253,0.12908,0.52517,-0.10436,0.42134,0.28601,0.42124,0.11651,1.3303,0.19407,0.53863,-0.31901,0.23686,0.2348,0.21789,0.26685,0.26789,0.17422,0.14592,0.20916,0
1059.4,83.352,76.449,23.007,26.68,5.6749,-5.6456,462.49,13.757,12.156,6.2163,4.0957,2.4308,-2.4247,18.327,1.361,1.0144,0.78452,83.093,0.11561,-0.11531,0.38264,0.075371,0.53389,-0.07524,0.45802,0.16814,0.45831,0.075858,1.4627,0.1184,0.53444,-0.20697,0.33869,0.15229,0.31997,0.18185,0.36357,0.10731,0.2852,0.13137,0
1058.1,84.631,77.764,22.998,26.471,5.6618,-5.6299,499.39,35.044,34.873,8.7295,9.3878,2.7697,-2.7544,17.035,1.8142,1.4857,0.90279,150.76,0.11745,-0.11743,0.53385,-0.032564,0.47329,0.027455,0.49965,-0.054227,0.50102,-0.030392,1.7083,-0.056329,0.4704,0.083264,0.54917,-0.061284,0.55446,-0.070324,0.54066,-0.044822,0.57235,-0.054091,0
1075.4,77.138,70.265,23.7,25.311,5.9486,-5.9137,461.06,12.496,10.845,5.7423,3.37,2.4587,-2.4578,18.647,1.0615,0.74216,0.70984,66.682,0.11924,-0.11909,0.3215,0.12976,0.58955,-0.13761,0.45131,0.29679,0.45155,0.1344,1.3662,0.20424,0.58641,-0.36661,0.2397,0.26972,0.20255,0.32716,0.28628,0.18734,0.14796,0.23044,0
881.75,123.08,119.49,16.177,45.993,6.2086,-6.1321,440.98,21.311,20.412,5.3833,6.9048,2.3406,-2.36,15.948,1.7144,1.4898,0.74528,53.667,0.1146,-0.11411,0.31664,0.14102,0.55578,-0.099338,0.45715,0.27556,0.45716,0.11987,1.3622,0.21822,0.5796,-0.33249,0.26485,0.24503,0.24917,0.27305,0.29332,0.18627,0.16728,0.22027,0
892.54,149.63,168.11,17.949,38.283,6.8303,-6.7666,432.45,53.33,53.526,7.5696,12.034,2.6657,-2.6653,16.509,1.6134,1.1858,0.94908,47.175,0.1248,-0.12453,0.17098,0.29308,0.72132,-0.25264,0.4656,0.65563,0.46737,0.28107,1.1358,0.45666,0.7538,-0.77785,0.018112,0.57233,-0.036215,0.66312,0.10142,0.41383,-0.19057,0.49897,0
860.9,69.643,66.769,13.685,22.053,5.1757,-5.1455,432.4,19.668,20.329,4.8924,3.3326,2.3572,-2.35,15.93,1.1253,1.0141,0.43084,28.744,0.099575,-0.099577,0.31096,0.14106,0.54669,-0.097785,0.45001,0.26738,0.45043,0.11798,1.3521,0.21971,0.57071,-0.3264,0.26181,0.24044,0.24751,0.26598,0.28889,0.1843,0.1645,0.21754,1
878.08,59.368,55.959,13.456,14.35,5.0022,-4.9756,465.94,16.4,15.233,5.394,3.9081,2.4818,-2.4804,15.065,0.6723,0.52914,0.39539,32.896,0.098352,-0.098204,0.25099,0.24482,0.66926,-0.17778,0.49442,0.45366,0.49361,0.20932,1.2524,0.38872,0.70603,-0.57678,0.16029,0.42472,0.13268,0.47317,0.21045,0.32265,-0.009857,0.38287,1
860.99,69.674,66.786,13.725,21.893,5.1719,-5.1432,479.66,18.911,18.093,4.9297,4.9468,2.351,-2.3424,14.341,0.70622,0.58844,0.37157,43.862,0.090766,-0.090676,0.25492,0.26103,0.69742,-0.18633,0.51476,0.4676,0.51349,0.22148,1.2544,0.41974,0.73866,-0.61129,0.16021,0.4502,0.13181,0.50038,0.21251,0.34305,-0.020729,0.40629,1
998.06,152.8,147.45,18.017,65.123,6.8696,-6.8865,456.23,25.074,22.765,5.6676,8.3954,2.5549,-2.594,17.423,1.9472,1.4822,1.1405,56.851,0.10342,-0.10375,0.30276,0.15362,0.59424,-0.13516,0.45713,0.34736,0.45781,0.14975,1.3395,0.23932,0.60935,-0.41207,0.21946,0.30341,0.18678,0.35671,0.26599,0.21679,0.11039,0.26343,0
945.43,132.26,130.3,17.712,43.661,6.4793,-6.4809,452.16,28.07,27.894,6.6233,6.8644,2.7453,-2.7628,16.686,1.7536,1.2657,1.1467,45.272,0.10987,-0.10973,0.28778,0.17383,0.61277,-0.14969,0.46168,0.3596,0.46247,0.16325,1.313,0.27419,0.62718,-0.4477,0.20364,0.32957,0.17253,0.38121,0.25061,0.23992,0.080609,0.28976,0
965.13,132.94,127.17,18.205,130.28,7.0316,-7.0455,474.16,25.634,24.153,8.0369,9.1845,3.0785,-3.1101,16.225,1.5823,1.1068,1.0474,130.28,0.10772,-0.10806,0.29785,0.1824,0.63324,-0.15151,0.48049,0.35764,0.4811,0.16853,1.3242,0.29278,0.65143,-0.46299,0.21338,0.34088,0.18341,0.39137,0.26032,0.25004,0.08451,0.30094,0
883.52,134.29,128.7,14.881,37.984,5.9433,-5.9361,447.25,30.518,29.044,6.8163,6.1155,2.7075,-2.7311,15.726,1.5414,1.3437,0.67399,55.173,0.1235,-0.12375,0.26315,0.20825,0.61655,-0.14614,0.4713,0.40639,0.47106,0.17658,1.2798,0.32236,0.65143,-0.49001,0.18754,0.36114,0.16476,0.40217,0.22912,0.2748,0.043532,0.32476,0
928.52,127.12,120.56,15.106,42.169,6.0566,-6.0177,416.12,14.553,12.927,6.365,4.5681,2.7222,-2.6944,17.826,2.2164,1.9402,0.88464,93.898,0.14058,-0.14108,0.35253,0.06848,0.47594,-0.054501,0.42114,0.1516,0.42128,0.061946,1.4204,0.10316,0.48394,-0.17038,0.32273,0.12546,0.31262,0.14278,0.33925,0.09292,0.27447,0.11141,0
894.84,121.61,114.58,15.191,39.806,5.7062,-5.6715,449.85,31.536,28.787,6.6058,8.234,2.595,-2.6092,15.853,1.3378,1.1099,0.65384,44.364,0.11238,-0.11207,0.24815,0.22506,0.63231,-0.1607,0.47266,0.44252,0.47254,0.19238,1.2562,0.34882,0.66868,-0.53276,0.16439,0.39255,0.13881,0.43808,0.2105,0.2978,0.008303,0.35271,0
982.6,77.913,74.084,13.924,21.729,5.7436,-5.718,460.59,26.882,25.446,5.0799,7.6381,2.309,-2.3225,17.083,1.1977,0.94209,0.69841,47.522,0.10572,-0.10542,0.26575,0.19829,0.64224,-0.17752,0.46374,0.42602,0.4644,0.18866,1.281,0.30994,0.65382,-0.51494,0.16677,0.37894,0.12919,0.44034,0.22234,0.27443,0.026026,0.33278,0
838.72,59.015,55.701,13.406,19.053,5.1434,-5.2122,459.51,13.222,10.421,7.9697,4.6219,3.0223,-3.0444,14.601,0.93086,0.65522,0.55582,64.657,0.11096,-0.11132,0.37991,0.094745,0.53184,-0.060536,0.47315,0.16852,0.47291,0.076086,1.4583,0.14896,0.55113,-0.21198,0.35045,0.15625,0.3426,0.17068,0.36659,0.12175,0.28607,0.14233,0
753.32,80.822,79.654,8.6146,27.973,3.1125,-3.042,388.84,40.772,40.025,5.7423,8.7204,2.2613,-2.233,15.591,1.7028,1.4831,0.69147,35.058,0.0876,-0.088119,0.20356,0.24593,0.55088,-0.12072,0.43968,0.44487,0.43913,0.17419,1.2015,0.365,0.62592,-0.50205,0.14958,0.37164,0.13848,0.39437,0.17854,0.30272,-0.007229,0.34163,0
807.19,59.357,60.621,9.682,15.957,3.3091,-3.2831,395.81,43.305,41.372,4.9486,5.0019,2.0331,-2.0506,16.431,1.3698,1.1463,0.72138,44.164,0.082738,-0.082736,-0.091139,0.60299,0.90298,-0.40793,0.52073,1.3006,0.50325,0.49797,0.76992,0.88792,1.0121,-1.3802,-0.29417,1.0168,-0.3517,1.1203,-0.1825,0.78356,-0.70829,0.9222,0
838.96,83.944,83.115,11.234,28.614,4.5571,-4.5218,439.31,38.106,38.229,8.005,11.072,2.493,-2.4848,15.347,1.6576,1.4364,0.77807,57.148,0.10497,-0.10532,0.29813,0.16825,0.57419,-0.11217,0.46242,0.30517,0.46421,0.13841,1.3299,0.26559,0.60601,-0.38457,0.24196,0.28341,0.22623,0.31195,0.27276,0.21864,0.12662,0.25692,0
841.41,89.323,88.986,11.673,33.662,4.7664,-4.7584,389.56,15.25,14.309,5.3401,4.3443,2.351,-2.3355,17.245,1.3046,1.1346,0.60785,34.164,0.11107,-0.11133,0.2644,0.14873,0.51305,-0.1029,0.41192,0.31877,0.41167,0.1246,1.2913,0.22006,0.53886,-0.34517,0.21217,0.25431,0.19692,0.2816,0.2409,0.19471,0.10957,0.22979,0
